Sent
"<|endoftext|> أنا أسبح تحت صنبور, لأن, لا توجد مياه كافي ة تحت ال حنفي ة ل ال سباح ة, لأن, أنت تسبح في ال برك أو ال بحار أو ال أنهار عاد ة, لأن, أنا أسبح في برك ة  <|endoftext|>"
"<|endoftext|> ال إنسان يأكل ال جبال, لأن, ال جبل أكبر ب كثير من ال إنسان, لأن, ال جبل غير صالح ل ال أكل , لأن, ال جبال ليس ت طعام ا  <|endoftext|>"
"<|endoftext|> رأ ت جين زراف ة في حقيب ت ها , لأن, ال محفظ ة صغير ة جد ا ب حيث لا يمكن ل ال زراف ة أن تكون ب داخل ها , لأن, لن تناسب ال زراف ة , لأن, GIRAFFE أكبر من ال حقن ة لذا ف هي غير ممكن ة <|endoftext|>"
"<|endoftext|> نستخدم ال كتاب ل معرف ة ال وقت, لأن, كتاب يستخدم ل ال دراس ة, لأن, لا يملك ال كتاب ال قدر ة على إظهار ال وقت , لأن, ال كتب لا تخبر نا ب ال وقت <|endoftext|>"
"<|endoftext|> كن ت ألعب كر ة ال سل ة ب حجر, لأن, أنت ب حاج ة إلى كائن كذاب ل لعب كر ة ال سل ة ، و ال صخر ة لا ترتد, لأن, عاد ة ما يستخدم ال ناس كر ة من نوع ما ل لعب كر ة ال سل ة, لأن, ال صخر ة لن ترتد <|endoftext|>"
"<|endoftext|> أخذ ت مريم عث ت ها في نزه ة على ال أقدام, لأن, من غير ال معتاد ال احتفاظ بعث ة ك حيوان أليف, لأن, ال عث ة لا تمشي , لأن, لا يمكن ك ال مشي حشر ة ب شكل فعال  <|endoftext|>"
"<|endoftext|> أحب ال استماع إلى ال ألوان أثناء ال تنقل, لأن, لا يمكن سماع ال ألوان, لأن, ال ألوان ليس ل ها صوت , لأن, ال ألوان لا تصدر صوت ا  <|endoftext|>"
"<|endoftext|> أنا أجري في ال هواء, لأن, لا يمكن ال مشي في ال هواء, لأن, ال هواء ليس صلب ا ل ال تشغيل , لأن, ال جاذبي ة تبقي نا على ال أرض  <|endoftext|>"
"<|endoftext|> كان ت هناك امرأ ة شقراء تركب تنين ا , لأن, ال تنين غير موجود , لأن, ل سوء ال حظ ، لا توجد ال تنانين و ب ال تالي لا تستطيع ال مرأ ة  شقراء أو غير ذلك  ركوب ها, لأن, ال تنانين ليس ت حقيقي ة  <|endoftext|>"
"<|endoftext|> أكل ال كتاب, لأن, ال كتاب ليس طعام ا, لأن, ال كتب ليس ت صالح ة ل ال أكل, لأن, ال كتاب ليس طعام ا  <|endoftext|>"
"<|endoftext|> أكل جيك مانجو صناعي, لأن, لا يمكن ل ال إنسان أن يأكل ال فاكه ة ال مصنع ة, لأن, ال مانجو ال اصطناعي ليس طعام ا حقيقي ا لذا ف هو غير صالح ل ال أكل , لأن, ال أطعم ة ال اصطناعي ة ليس ت ، ب حكم تعريف ها ، ال أطعم ة ال فعلي ة التي تحاك ي ها  <|endoftext|>"
"<|endoftext|> ال طفل يأخذ ال قاموس, لأن, ان ها ثقيل ة جد ا, لأن, طفل لا يقرأ لذا لن يأخذ قاموس ا A baby doesn  t read so wouldn  t take a Dictionary, لأن, ال قواميس عبار ة عن كتب ثقيل ة لا يستطيع ال طفل حمل ها أو حمل ها  <|endoftext|>"
"<|endoftext|> كان ت ال مدرس ة مفتوح ة ل ال صيف, لأن, عاد ة ما يكون ال صيف هو وقت ال إجاز ة ل ال مدرس ة, لأن, ال مدارس مغلق ة في ال صيف ل قضاء عطل ة , لأن, في معظم ال بلدان ال مدارس خارج ال صيف  <|endoftext|>"
"<|endoftext|> بكت ال شوكولات ة, لأن, ال شوكولات ة ماد ة صلب ة تذوب لذا لا يمكن ها ال بكاء, لأن, ال شوكولاته لا تبكي, لأن, ال شوكولات ة شيء غير حي و غير بشري و لا يمكن ها ال بكاء  <|endoftext|>"
"<|endoftext|> توجد حفل ات شواء في منتصف برنامج تلفزيوني, لأن, حفل ات ال شواء هي شيء مادي لا يشبه ال إعلان ات ال تجاري ة, لأن, لا يمكن وضع حفل ات ال شواء في برنامج تلفزيوني , لأن, حفل ات ال شواء في ال حدائق أو ال ساح ات ، و ليس في منتصف ال برامج ال تلفزيوني ة <|endoftext|>"
"<|endoftext|> لقد كان متعب ا و ذهب ل ركوب سيار ت ه , لأن, لا ينبغي ل ال مرء أن يقود سيار ت ه عندما يكون متعب ا , لأن, ال سيار ة ليس ت مكان ا ل ال نوم , لأن, إذا كن ت متعب ا ف أنت تريد ال نوم و ينام ال ناس في ال أسر ة <|endoftext|>"
"<|endoftext|> أنت لا تتقيأ أبد ا بعد أن تثمل, لأن, ال كثير من ال كحول في جسم نا يجعل نا نتقيأ, لأن, يمكن أن يسبب تناول ال كحول ب كمي ات كبير ة ال غثيان و يؤدي إلى ال قيء ل كثير من ال ناس , لأن, شرب ال كحول يمكن أن يجعل ال ناس يتقيأ ون  <|endoftext|>"
"<|endoftext|> يمكن ك استخدام قنديل ال بحر ل إجراء ال شيك ات , لأن, قنديل ال بحر مخلوق بحري لا يقصد من ه حمل أي شيء , لأن, قنديل ال بحر يعيش في ال بحر و ال ماء يفسد ال شيك ات , لأن, قنديل ال بحر هلامي جد ا ل حمل ال أشياء <|endoftext|>"
"<|endoftext|> ال محام ون هم أشخاص يلعب ون شخصي ات في ال تلفزيون أو ال مسرح, لأن, ال محام ون هم أشخاص يقدم ون ال مساعد ة ال قانوني ة, لأن, ال محام ون ال حقيقي ون لا يلعب ون ال شخصي ات على ال تلفزيون أو ال مسرح, لأن, يدافع ال محام ون عن ال متهم ين ب ارتكاب جرائم أو يقاضونها  <|endoftext|>"
"<|endoftext|> قاد ت زراف ة سيار ة, لأن, ال زراف ة أكبر من أن تتسع ل ال سيار ة, لأن, لا تستطيع ال زراف ات قياد ة ال سيار ة أو حتى وضع ها داخل ها , لأن, لن تتسع ال زراف ة داخل ال سيار ة  <|endoftext|>"
"<|endoftext|> كلب صغير يسمى قط ة, لأن, ال قط ة هي قط ة صغير ة, لأن, هرير ة هي قط ة صغير ة, لأن, ال قط ة هي قط ة صغير ة  <|endoftext|>"
"<|endoftext|> ذهب ال ببغاء ل ال عمل, لأن, ال ببغاو ات ليس لدي ها وظائف, لأن, ال ببغاو ات حيوان ات و ليس لدي ها وظائف , لأن, ال ببغاء لا يعمل <|endoftext|>"
"<|endoftext|> ابن ت ي تستحم دائم ا في حوض ال مطبخ و تتجنب حوض ال استحمام, لأن, حوض ال مطبخ ليس كبير ا ب ما يكفي ل ال استحمام في ه, لأن, حوض ال مطبخ أصغر و يصعب ال وصول إلي ه من حوض ال استحمام , لأن, ابن ت ي كبير ة جد ا ب حيث لا يمكن وضع ها في ال حوض <|endoftext|>"
"<|endoftext|> قتل ه ب لغ ة برمج ة, لأن, لغ ة ال برمج ة ليس ت سلاح ا, لأن, لا يمكن ل أي شخص قتل شخص ب لغ ة برمج ة, لأن, تعيش لغ ة ال برمج ة في عالم افتراضي و ليس في ال عالم ال مادي ب شكل قد يقتل شخص ا ما <|endoftext|>"
"<|endoftext|> شارك ت ال سينما مع هم ال فشار, لأن, لا يمكن ك مشارك ة ال طعام مع مؤسس ة, لأن, ال سينما ليس ت ب شخص , لأن, ال سينما غير قادر ة على ال مشارك ة  <|endoftext|>"
"<|endoftext|> رائح ة ال طعام ال فاسد لطيف ة , لأن, ال طعام ال فاسد يتحلل و ينتج غاز ات سام ة كريه ة ال رائح ة , لأن, رائح ة ال طعام ال فاسد كريه ة, لأن, ال طعام ال فاسد ليس طازج ا و لكن ه خرج لذا لا رائح ة طيب ة  <|endoftext|>"
"<|endoftext|> ممثل يرتدي محمص ة خبز , لأن, ال محامص ليس ت ملابس, لأن, محمص ة في منتج كهربائي و ليس ملابس , لأن, ال محمص ة عبار ة عن جهاز كهربائي لا يمكن ارتداؤ ه  <|endoftext|>"
"<|endoftext|> نام ال رجل على ال بركان , لأن, ال أسر ة مريح ة ب شكل عام بينما تسبب ال براكين ال دمار , لأن, ال براكين شديد ة ال حرار ة و قد تقتل أي شخص ينام على أحد ها , لأن, ال براكين شديد ة ال حرار ة و لن يتمكن ال مرء من ال نوم إذا بقي على قيد ال حيا ة على ال إطلاق  <|endoftext|>"
"<|endoftext|> تحدث ت إلى شبح على ال باب , لأن, ال أشباح لا وجود ل ها , لأن, شبح غير مرئي ل ال حديث, لأن, ال شبح ليس رجل ا <|endoftext|>"
"<|endoftext|> لن ترى مدرس ا أبد ا داخل ال مدرس ة , لأن, تتطلب ال مدرس ة معلم ين ل تشغيل و تعليم ال تلاميذ ب حيث يكون ال معلم دائم ا في ال مدرس ة , لأن, يعمل ال معلم ون في ال مدارس ل ذلك ستر ا هم دائم ا هناك, لأن, يعمل ال معلم ون في ال مدارس  <|endoftext|>"
"<|endoftext|> تقطع بيتزا ب لوح ة إعلاني ة , لأن, لوح ة ال إعلان ات أكبر ب كثير من ال بيتزا , لأن, لا تستخدم ال لوح ات ال إعلاني ة ل ال تقطيع , لأن, ال لوح ات ال إعلاني ة كبير ة جد ا ل تقطيع ال بيتزا ب ها <|endoftext|>"
"<|endoftext|> بن وا ال شمس, لأن, ال شمس كائن طبيعي تم إنشاؤ ه من ال فضاء, لأن, لم يقم أحد ب بناء ال شمس , لأن, خلق ت ال شمس ب شكل طبيعي  <|endoftext|>"
"<|endoftext|> وضع ال رجل بعض ال مباني في ال ميكروويف, لأن, لا يقوم ال ناس ب تدفئ ة ال مباني في ال ميكروويف, لأن, ال براعم لا تتناسب مع أفران ال ميكروويف, لأن, ال مباني لا تتسع داخل ال ميكروويف  <|endoftext|>"
"<|endoftext|> كان هناك دجاج ة تطير , لأن, ال دجاج لا يطير , لأن, لا يطير ال دجاج في كثير من ال أحيان , لأن, ال دجاج لا يطير <|endoftext|>"
"<|endoftext|> لعب ال بقر ة ب شكل جيد جد ا, لأن, ال أبقار ليس ت آل ات موسيقي ة, لأن, ال بقر ة حيوان و ليس ت آل ة موسيقي ة, لأن, أنت لا تلعب بقر ة <|endoftext|>"
"<|endoftext|> أنت لا تزال على قيد ال حيا ة إذا لم يكن ل ديك دق ات قلب , لأن, نبض ات قلب ك هي التي تبقي ك على قيد ال حيا ة و تتنفس عن طريق نقل ال دم حتى ب دون ها أنت ميت , لأن, إذا لم يكن لدى ال إنسان دق ات قلب ، ف هو ليس على قيد ال حيا ة , لأن, يجب أن ينبض ال قلب من أجل كائن حي ل يبقى على قيد ال حيا ة  <|endoftext|>"
"<|endoftext|> قفز علي ه ال ترامبولين, لأن, ال ترامبولين ليس واعي ا و لا يمكن ه ال قفز, لأن, لا تزال ال ترامبولين أشياء لا تقوم ب أفعال , لأن, ال ترامبولين لا يمكن ه ال قفز <|endoftext|>"
"<|endoftext|> تقوم جورجيا تك ب تدريب ال تنانين, لأن, ال تنين ليس مخلوق ا موجود ا, لأن, ال تنانين غير موجود ة, لأن, جورجيا ل ال تكنولوجيا تدرب ال ناس <|endoftext|>"
"<|endoftext|> كان ت ذاهب ة إلى ال مدرس ة في صندوق ال غداء, لأن, صندوق ال غداء عبار ة عن حاوي ة ل حمل ال طعام, لأن, لن يصلح أي شخص داخل صندوق ال غداء , لأن, من ال مستحيل ال سفر إلى أي مكان في صندوق ال غداء <|endoftext|>"
"<|endoftext|> يتم إصلاح ال قمر و هكذا يعود إلى درج ة ال كمال, لأن, لا يتغير حجم ال قمر ، ف ال ضوء الذي يساعد نا على رؤي ت ه يتغير و يؤثر على ال شكل الذي يبدو ل نا, لأن, ال قمر غير مكسور و لا يتم إصلاح ه, لأن, ال قمر لا ينكسر عندما لا يكتمل <|endoftext|>"
"<|endoftext|> دفع ال رجل ال فاتور ة ب ال ماء , لأن, لا تصمد ال مياه عاد ة عندما يكون ال مال ملموس ا , لأن, ال ماء ليس عمل ة , لأن, لا أحد يدفع ال فاتور ة ب ال مياه ، ف ال مياه ليس ت وسيل ة ل ال دفع  <|endoftext|>"
"<|endoftext|> أنت تطبخ ال موسيقى, لأن, ال موسيقى غير قابل ة ل ال طهي, لأن, ال موسيقى ليس ت شيئ ا يمكن لمس ه ، ل ذلك لا يمكن طهي ه, لأن, أنت لا تطبخ ال موسيقى ، أنت تصنع ال موسيقى  <|endoftext|>"
"<|endoftext|> هي تكتب ال قص ة في ال ماء, لأن, ال ماء ليس لدي ه ال قدر ة على إظهار رسائل ال قص ة, لأن, لن يبقى ال ماء ساكن ا لذا لا يمكن ك ال كتاب ة في ه , لأن, لا يمكن ك ال كتاب ة على ال ماء <|endoftext|>"
"<|endoftext|> ال تخزين في كل جهاز كمبيوتر غير محدود , لأن, مساح ة ال كمبيوتر محدود ة في مكان مغلق ، لذا لا يمكن أن تكون مساح ة ال تخزين غير محدود ة , لأن, أجهز ة ال كمبيوتر ل ها مساح ة تخزين محدود ة, لأن, ال كمبيوتر لدي ه مساح ة تخزين محدود ة <|endoftext|>"
"<|endoftext|> ال ناس لا يبك ون إلا عندما يكون ون غاضب ين , لأن, ال بكاء هو استجاب ة طبيعي ة ل ال حزن و يبكي كثير من ال ناس عندما يكون ون حزين ين ل ال تعبير عن هذا ال شعور , لأن, ال ناس يبك ون ل أسباب عديد ة مختلف ة ، ليس فقط عندما يكون ون غاضب ين, لأن, ال ناس يبك ون ل أسباب عديد ة و مختلف ة  <|endoftext|>"
"<|endoftext|> يحب معظم ال ناس تناول ال هامبرغر و ال حلوى في ال صباح , لأن, ال هامبرغر هو غداء أو عشاء ، و ال حلوى حلوى , لأن, يجد معظم ال ناس ال هامبرغر وجب ة ثقيل ة و ينصح ب تناول شيء خفيف على ال إفطار , لأن, ال هامبرغر و ال حلوى خيار ات غداء أو عشاء و ليس ت وجب ة إفطار  <|endoftext|>"
"<|endoftext|> ضرب فرانك ويل ب وساد ة مما تسبب ل ه في ال ألم, لأن, ال وساد ة أنعم من ال حجر و لا تسبب إصاب ات, لأن, ال وسائد ناعم ة و لا تسبب ال ألم إذا ألقي ت على أحد, لأن, ال وسائد خفيف ة و ناعم ة و لا يمكن أن تسبب ال ألم  <|endoftext|>"
"<|endoftext|> وضع ال جورب على ال طبل , لأن, ال طبل أكبر ب كثير من ال جورب , لأن, لا تناسب ال جوارب ال طبول, لأن, ال طبل لا يرتدي ال ملابس  <|endoftext|>"
"<|endoftext|> حلق اسنان ه, لأن, لا يوجد شعر على ال أسنان, لأن, ال أسنان ليس لدي ها شعر , لأن, لا يحلق ال إنسان أسنان ه  <|endoftext|>"
"<|endoftext|> وضع ت ال خردل على نجم ة , لأن, ال نجم بعيد جد ا عن شخص ما و لكن ه بهار , لأن, ال نجم ليس طعام , لأن, ال نجوم هي وسيل ة بعيد ة جد ا ل وضع أي شيء علي ها ب استثناء سفين ة ال فضاء  <|endoftext|>"
"<|endoftext|> يرتد ون بدل ات غيل ي ل ال خروج, لأن, هناك حاج ة إلى أحذي ة ل ال مشي في ال خارج, لأن, بدل ة غيل ي ل غرض خاص , لأن, لا تلبس بدل ات Ghillie ب ال خارج  <|endoftext|>"
"<|endoftext|> كان يلعب ب ال ثلاج ة, لأن, ال ثلاج ة هي أدا ة و ليس ت آل ة موسيقي ة, لأن, ال ثلاج ة ليس ت أدا ة , لأن, لا يمكن ك لعب ال ثلاج ة  <|endoftext|>"
"<|endoftext|> لا يسمح ل ال شخص ب زيار ة أقارب ه , لأن, زيار ة أحد ال أقارب حق إنساني و لا توجد قوانين ضد ه ، لذا يمكن ك زيار ة أحد ال أقارب , لأن, ال أقارب قادر ون على زيار ة بعض هم ال بعض , لأن, كثير ا ما يزور ال ناس ال أسر ة  <|endoftext|>"
